id,tt_id,genre,bucket
2012,28721,/Drama/,Serious Drama
2013,27899,/Drama/,Serious Drama
2014,27307,/Drama/,Serious Drama
2015,26196,/Drama/,Serious Drama
2016,24102,/Drama/,Serious Drama
2017,23205,/Drama/,Serious Drama
2018,22545,/Drama/,Serious Drama
2019,22076,/Drama/,Serious Drama
2020,20925,/Drama/,Serious Drama
2021,20650,/Drama/,Serious Drama
2022,20215,/Drama/,Serious Drama
2023,18259,/Drama/,Serious Drama
2024,17857,/Drama/,Serious Drama
2025,17502,/Drama/,Serious Drama
2026,17427,/Drama/,Serious Drama
2027,16527,/Drama/,Serious Drama
2028,13730,/Drama/,Serious Drama
2029,13538,/Drama/,Serious Drama
2030,13316,/Drama/,Serious Drama
2031,12596,/Drama/,Serious Drama
2032,11612,/Drama/,Serious Drama
2033,10826,/Drama/,Serious Drama
2034,10231,/Drama/,Serious Drama
2035,9830,/Drama/,Serious Drama
2036,8469,/Drama/,Serious Drama
2037,7247,/Drama/,Serious Drama
2038,7023,/Drama/,Serious Drama
2039,5861,/Drama/,Serious Drama
2040,5653,/Drama/,Serious Drama
2041,4272,/Drama/,Serious Drama
2042,3470,/Drama/,Serious Drama
2043,3210,/Drama/,Serious Drama
2044,1554,/Drama/,Serious Drama
2045,1031,/Drama/,Serious Drama
2046,40971,/Drama/,Serious Drama
2047,40270,/Drama/,Serious Drama
2048,38264,/Drama/,Serious Drama
2049,37336,/Drama/,Serious Drama
2050,36729,/Drama/,Serious Drama
2051,33546,/Drama/,Serious Drama
2052,33202,/Drama/,Serious Drama
2053,32095,/Drama/,Serious Drama
2054,31670,/Drama/,Serious Drama
2055,31588,/Drama/,Serious Drama
2056,31296,/Drama/,Serious Drama
2057,31124,/Drama/,Serious Drama
2058,30813,/Drama/,Serious Drama
2059,29853,/Drama/,Serious Drama
2060,28803,/Drama/,Serious Drama
2061,27831,/Drama/,Serious Drama
2062,27193,/Drama/,Serious Drama
2063,27384,/Drama/,Serious Drama
2064,26890,/Drama/,Serious Drama
2065,26623,/Drama/,Serious Drama
2066,26009,/Drama/,Serious Drama
2067,24633,/Drama/,Serious Drama
2068,24359,/Drama/,Serious Drama
2069,23384,/Drama/,Serious Drama
2070,18329,/Drama/,Serious Drama
2071,17359,/Drama/,Serious Drama
2072,15909,/Drama/,Serious Drama
2073,15736,/Drama/,Serious Drama
2074,15419,/Drama/,Serious Drama
2075,13903,/Drama/,Serious Drama
2076,11594,/Drama/,Serious Drama
2077,10280,/Drama/,Serious Drama
2078,9578,/Drama/,Serious Drama
2079,9521,/Drama/,Serious Drama
2080,8111,/Drama/,Serious Drama
2081,7468,/Drama/,Serious Drama
2082,7089,/Drama/,Serious Drama
2083,6702,/Drama/,Serious Drama
2084,6400,/Drama/,Serious Drama
2085,3076,/Drama/,Serious Drama
2086,74,/Drama/,Serious Drama
2087,41141,/Drama/,Serious Drama
2088,38823,/Drama/,Serious Drama
2089,37614,/Drama/,Serious Drama
2090,37310,/Drama/,Serious Drama
2091,36474,/Drama/,Serious Drama
2092,36028,/Drama/,Serious Drama
2093,33213,/Drama/,Serious Drama
2094,33254,/Drama/,Serious Drama
2095,33126,/Drama/,Serious Drama
2096,31652,/Drama/,Serious Drama
2097,31492,/Drama/,Serious Drama
2098,31095,/Drama/,Serious Drama
2099,28391,/Drama/,Serious Drama
2100,27827,/Drama/,Serious Drama
2101,27728,/Drama/,Serious Drama
2102,27508,/Drama/,Serious Drama
2103,26038,/Drama/,Serious Drama
2104,26058,/Drama/,Serious Drama
2105,26012,/Drama/,Serious Drama
2106,23346,/Drama/,Serious Drama
2107,23203,/Drama/,Serious Drama
2108,23442,/Drama/,Serious Drama
2109,21518,/Drama/,Serious Drama
2110,20488,/Drama/,Serious Drama
2111,16608,/Drama/,Serious Drama
2112,15823,/Drama/,Serious Drama
2113,14679,/Drama/,Serious Drama
2114,14046,/Drama/,Serious Drama
2115,13637,/Drama/,Serious Drama
2116,6168,/Drama/,Serious Drama
2117,5356,/Drama/,Serious Drama
2118,4047,/Drama/,Serious Drama
2119,3048,/Drama/,Serious Drama
2120,3205,/Drama/,Serious Drama
2121,2685,/Drama/,Serious Drama
2122,41319,/Drama/,Serious Drama
2123,41242,/Drama/,Serious Drama
2124,40720,/Drama/,Serious Drama
2125,40319,/Drama/,Serious Drama
2126,37941,/Drama/,Serious Drama
2127,36585,/Drama/,Serious Drama
2128,36308,/Drama/,Serious Drama
2129,34806,/Drama/,Serious Drama
2130,33713,/Drama/,Serious Drama
2131,33850,/Drama/,Serious Drama
2132,33612,/Drama/,Serious Drama
2133,32549,/Drama/,Serious Drama
2134,32042,/Drama/,Serious Drama
2135,31667,/Drama/,Serious Drama
2136,29469,/Drama/,Serious Drama
2137,28238,/Drama/,Serious Drama
2138,27992,/Drama/,Serious Drama
2139,27731,/Drama/,Serious Drama
2140,27218,/Drama/,Serious Drama
2141,27030,/Drama/,Serious Drama
2142,27191,/Drama/,Serious Drama
2143,26207,/Drama/,Serious Drama
2144,26585,/Drama/,Serious Drama
2145,23270,/Drama/,Serious Drama
2146,21934,/Drama/,Serious Drama
2147,21424,/Drama/,Serious Drama
2148,19242,/Drama/,Serious Drama
2149,19218,/Drama/,Serious Drama
2150,18288,/Drama/,Serious Drama
2151,18782,/Drama/,Serious Drama
2152,12024,/Drama/,Serious Drama
2153,11367,/Drama/,Serious Drama
2154,10501,/Drama/,Serious Drama
2155,10182,/Drama/,Serious Drama
2156,8387,/Drama/,Serious Drama
2157,8553,/Drama/,Serious Drama
2158,7730,/Drama/,Serious Drama
2159,7139,/Drama/,Serious Drama
2160,6807,/Drama/,Serious Drama
2161,6125,/Drama/,Serious Drama
2162,5475,/Drama/,Serious Drama
2163,916,/Drama/,Serious Drama
2164,41140,/Drama/,Serious Drama
2165,39415,/Drama/,Serious Drama
2166,39218,/Drama/,Serious Drama
2167,39396,/Drama/,Serious Drama
2168,38526,/Drama/,Serious Drama
2169,38231,/Drama/,Serious Drama
2170,33705,/Drama/,Serious Drama
2171,33069,/Drama/,Serious Drama
2172,32722,/Drama/,Serious Drama
2173,32637,/Drama/,Serious Drama
2174,31423,/Drama/,Serious Drama
2175,30980,/Drama/,Serious Drama
2176,30375,/Drama/,Serious Drama
2177,30284,/Drama/,Serious Drama
2178,29947,/Drama/,Serious Drama
2179,29969,/Drama/,Serious Drama
2180,29815,/Drama/,Serious Drama
2181,26618,/Drama/,Serious Drama
2182,26601,/Drama/,Serious Drama
2183,26258,/Drama/,Serious Drama
2184,20155,/Drama/,Serious Drama
2185,19503,/Drama/,Serious Drama
2186,18736,/Drama/,Serious Drama
2187,17829,/Drama/,Serious Drama
2188,17938,/Drama/,Serious Drama
2189,17446,/Drama/,Serious Drama
2190,16567,/Drama/,Serious Drama
2191,16838,/Drama/,Serious Drama
2192,15176,/Drama/,Serious Drama
2193,9942,/Drama/,Serious Drama
2194,9242,/Drama/,Serious Drama
2195,7140,/Drama/,Serious Drama
2196,6146,/Drama/,Serious Drama
2197,35036,/Drama/,Serious Drama
2198,30953,/Drama/,Serious Drama
2199,29840,/Drama/,Serious Drama
2200,27078,/Drama/,Serious Drama
2201,27169,/Drama/,Serious Drama
2202,26295,/Drama/,Serious Drama
2203,26076,/Drama/,Serious Drama
2204,25864,/Drama/,Serious Drama
2205,25673,/Drama/,Serious Drama
2206,22000,/Drama/,Serious Drama
2207,20191,/Drama/,Serious Drama
2208,19459,/Drama/,Serious Drama
2209,16465,/Drama/,Serious Drama
2210,14099,/Drama/,Serious Drama
2211,11777,/Drama/,Serious Drama
2212,10733,/Drama/,Serious Drama
2213,9956,/Drama/,Serious Drama
2214,7258,/Drama/,Serious Drama
2215,5399,/Drama/,Serious Drama
2216,4222,/Drama/,Serious Drama
2217,3124,/Drama/,Serious Drama
2218,37994,/Drama/,Serious Drama
2219,36564,/Drama/,Serious Drama
2220,33758,/Drama/,Serious Drama
2221,31754,/Drama/,Serious Drama
2222,31165,/Drama/,Serious Drama
2223,30148,/Drama/,Serious Drama
2224,30005,/Drama/,Serious Drama
2225,29774,/Drama/,Serious Drama
2226,28594,/Drama/,Serious Drama
2227,28244,/Drama/,Serious Drama
2228,28138,/Drama/,Serious Drama
2229,26634,/Drama/,Serious Drama
2230,26624,/Drama/,Serious Drama
2231,26154,/Drama/,Serious Drama
2232,24369,/Drama/,Serious Drama
2233,20989,/Drama/,Serious Drama
2234,19556,/Drama/,Serious Drama
2235,18336,/Drama/,Serious Drama
2236,18029,/Drama/,Serious Drama
2237,17972,/Drama/,Serious Drama
2238,14616,/Drama/,Serious Drama
2239,5866,/Drama/,Serious Drama
2240,5808,/Drama/,Serious Drama
2241,4908,/Drama/,Serious Drama
2242,333,/Drama/,Serious Drama
2243,697,/Drama/,Serious Drama
2244,40246,/Drama/,Serious Drama
2245,38276,/Drama/,Serious Drama
2246,37090,/Drama/,Serious Drama
2247,36781,/Drama/,Serious Drama
2248,31874,/Drama/,Serious Drama
2249,31238,/Drama/,Serious Drama
2250,29566,/Drama/,Serious Drama
2251,29348,/Drama/,Serious Drama
2252,27296,/Drama/,Serious Drama
2253,26820,/Drama/,Serious Drama
2254,26750,/Drama/,Serious Drama
2255,23019,/Drama/,Serious Drama
2256,21941,/Drama/,Serious Drama
2257,19673,/Drama/,Serious Drama
2258,18775,/Drama/,Serious Drama
2259,18423,/Drama/,Serious Drama
2260,17595,/Drama/,Serious Drama
2261,16242,/Drama/,Serious Drama
2262,15528,/Drama/,Serious Drama
2263,11961,/Drama/,Serious Drama
2264,9154,/Drama/,Serious Drama
2265,5711,/Drama/,Serious Drama
2266,2188,/Drama/,Serious Drama
2267,36641,/Drama/,Serious Drama
2268,36301,/Drama/,Serious Drama
2269,34971,/Drama/,Serious Drama
2270,33234,/Drama/,Serious Drama
2271,32138,/Drama/,Serious Drama
2272,31938,/Drama/,Serious Drama
2273,30341,/Drama/,Serious Drama
2274,30653,/Drama/,Serious Drama
2275,30006,/Drama/,Serious Drama
2276,27368,/Drama/,Serious Drama
2277,24555,/Drama/,Serious Drama
2278,21928,/Drama/,Serious Drama
2279,22166,/Drama/,Serious Drama
2280,21732,/Drama/,Serious Drama
2281,20083,/Drama/,Serious Drama
2282,17590,/Drama/,Serious Drama
2283,16803,/Drama/,Serious Drama
2284,15853,/Drama/,Serious Drama
2285,14398,/Drama/,Serious Drama
2286,13143,/Drama/,Serious Drama
2287,12711,/Drama/,Serious Drama
2288,12807,/Drama/,Serious Drama
2289,11903,/Drama/,Serious Drama
2290,9504,/Drama/,Serious Drama
2291,8389,/Drama/,Serious Drama
2292,6276,/Drama/,Serious Drama
2293,6068,/Drama/,Serious Drama
2294,4526,/Drama/,Serious Drama
2295,294,/Drama/,Serious Drama
2296,41230,/Drama/,Serious Drama
2297,38966,/Drama/,Serious Drama
2298,33882,/Drama/,Serious Drama
2299,33435,/Drama/,Serious Drama
2300,33325,/Drama/,Serious Drama
2301,31530,/Drama/,Serious Drama
2302,29617,/Drama/,Serious Drama
2303,28158,/Drama/,Serious Drama
2304,28014,/Drama/,Serious Drama
2305,27639,/Drama/,Serious Drama
2306,22749,/Drama/,Serious Drama
2307,21311,/Drama/,Serious Drama
2308,20749,/Drama/,Serious Drama
2309,17226,/Drama/,Serious Drama
2310,17225,/Drama/,Serious Drama
2311,15913,/Drama/,Serious Drama
2312,13936,/Drama/,Serious Drama
2313,12247,/Drama/,Serious Drama
2314,3653,/Drama/,Serious Drama
2315,41174,/Drama/,Serious Drama
2316,36572,/Drama/,Serious Drama
2317,33128,/Drama/,Serious Drama
2318,31816,/Drama/,Serious Drama
2319,21414,/Drama/,Serious Drama
2320,16030,/Drama/,Serious Drama
2321,10630,/Drama/,Serious Drama
2322,4874,/Drama/,Serious Drama
2323,2894,/Drama/,Serious Drama
2324,38379,/Drama/,Serious Drama
2325,31974,/Drama/,Serious Drama
2326,26175,/Drama/,Serious Drama
2327,23401,/Drama/,Serious Drama
2328,23443,/Drama/,Serious Drama
2329,18304,/Drama/,Serious Drama
2330,16271,/Drama/,Serious Drama
2331,15826,/Drama/,Serious Drama
2332,34144,/Drama/,Serious Drama
2333,34283,/Drama/,Serious Drama
2334,31990,/Drama/,Serious Drama
2335,28473,/Drama/,Serious Drama
2336,28220,/Drama/,Serious Drama
2337,19674,/Drama/,Serious Drama
2338,13684,/Drama/,Serious Drama
2339,12392,/Drama/,Serious Drama
2340,5678,/Drama/,Serious Drama
2341,4129,/Drama/,Serious Drama
2342,3256,/Drama/,Serious Drama
2343,35083,/Drama/,Serious Drama
2344,34943,/Drama/,Serious Drama
2345,28040,/Drama/,Serious Drama
2346,26452,/Drama/,Serious Drama
2347,24275,/Drama/,Serious Drama
2348,21755,/Drama/,Serious Drama
2349,14932,/Drama/,Serious Drama
2350,13998,/Drama/,Serious Drama
2351,9503,/Drama/,Serious Drama
2352,39763,/Drama/,Serious Drama
2353,36207,/Drama/,Serious Drama
2354,20777,/Drama/,Serious Drama
2355,13638,/Drama/,Serious Drama
2356,34005,/Drama/,Serious Drama
2357,31946,/Drama/,Serious Drama
2358,19147,/Drama/,Serious Drama
2359,6182,/Drama/,Serious Drama
2360,41260,/Drama/,Serious Drama
2361,41214,/Drama/,Serious Drama
2362,41138,/Drama/,Serious Drama
2363,41126,/Drama/,Serious Drama
2364,41117,/Drama/,Serious Drama
2365,41091,/Drama/,Serious Drama
2366,41088,/Drama/,Serious Drama
2367,41106,/Drama/,Serious Drama
2368,41092,/Drama/,Serious Drama
2369,41090,/Drama/,Serious Drama
2370,41081,/Drama/,Serious Drama
2371,41068,/Drama/,Serious Drama
2372,41066,/Drama/,Serious Drama
2373,41057,/Drama/,Serious Drama
2374,41046,/Drama/,Serious Drama
2375,41008,/Drama/,Serious Drama
2376,41018,/Drama/,Serious Drama
2377,40997,/Drama/,Serious Drama
2378,40958,/Drama/,Serious Drama
2379,40877,/Drama/,Serious Drama
2380,40861,/Drama/,Serious Drama
2381,40882,/Drama/,Serious Drama
2382,40858,/Drama/,Serious Drama
2383,40856,/Drama/,Serious Drama
2384,40857,/Drama/,Serious Drama
2385,40835,/Drama/,Serious Drama
2386,40834,/Drama/,Serious Drama
2387,40742,/Drama/,Serious Drama
2388,40691,/Drama/,Serious Drama
2389,40680,/Drama/,Serious Drama
2390,40614,/Drama/,Serious Drama
2391,40598,/Drama/,Serious Drama
2392,40447,/Drama/,Serious Drama
2393,40414,/Drama/,Serious Drama
2394,40413,/Drama/,Serious Drama
2395,40350,/Drama/,Serious Drama
2396,40351,/Drama/,Serious Drama
2397,40339,/Drama/,Serious Drama
2398,40212,/Drama/,Serious Drama
2399,40175,/Drama/,Serious Drama
2400,40167,/Drama/,Serious Drama
2401,40158,/Drama/,Serious Drama
2402,40129,/Drama/,Serious Drama
2403,40138,/Drama/,Serious Drama
2404,40104,/Drama/,Serious Drama
2405,40087,/Drama/,Serious Drama
2406,40058,/Drama/,Serious Drama
2407,40033,/Drama/,Serious Drama
2408,40018,/Drama/,Serious Drama
2409,39947,/Drama/,Serious Drama
2410,39939,/Drama/,Serious Drama
2411,39934,/Drama/,Serious Drama
2412,39933,/Drama/,Serious Drama
2413,39910,/Drama/,Serious Drama
2414,39856,/Drama/,Serious Drama
2415,39871,/Drama/,Serious Drama
2416,39845,/Drama/,Serious Drama
2417,39812,/Drama/,Serious Drama
2418,39787,/Drama/,Serious Drama
2419,39775,/Drama/,Serious Drama
2420,39749,/Drama/,Serious Drama
2421,39738,/Drama/,Serious Drama
2422,39726,/Drama/,Serious Drama
2423,39700,/Drama/,Serious Drama
2424,39691,/Drama/,Serious Drama
2425,39670,/Drama/,Serious Drama
2426,39545,/Drama/,Serious Drama
2427,39539,/Drama/,Serious Drama
2428,39531,/Drama/,Serious Drama
2429,39538,/Drama/,Serious Drama
2430,39424,/Drama/,Serious Drama
2431,39378,/Drama/,Serious Drama
2432,39330,/Drama/,Serious Drama
2433,39288,/Drama/,Serious Drama
2434,39283,/Drama/,Serious Drama
2435,39251,/Drama/,Serious Drama
2436,39229,/Drama/,Serious Drama
2437,39202,/Drama/,Serious Drama
2438,39139,/Drama/,Serious Drama
2439,39127,/Drama/,Serious Drama
2440,39119,/Drama/,Serious Drama
2441,39126,/Drama/,Serious Drama
2442,39113,/Drama/,Serious Drama
2443,39015,/Drama/,Serious Drama
2444,38974,/Drama/,Serious Drama
2445,38964,/Drama/,Serious Drama
2446,38953,/Drama/,Serious Drama
2447,38928,/Drama/,Serious Drama
2448,38945,/Drama/,Serious Drama
2449,38895,/Drama/,Serious Drama
2450,38879,/Drama/,Serious Drama
2451,38817,/Drama/,Serious Drama
2452,38834,/Drama/,Serious Drama
2453,38830,/Drama/,Serious Drama
2454,38811,/Drama/,Serious Drama
2455,38809,/Drama/,Serious Drama
2456,38785,/Drama/,Serious Drama
2457,38770,/Drama/,Serious Drama
2458,38730,/Drama/,Serious Drama
2459,38681,/Drama/,Serious Drama
2460,38660,/Drama/,Serious Drama
2461,38623,/Drama/,Serious Drama
2462,38629,/Drama/,Serious Drama
2463,38595,/Drama/,Serious Drama
2464,38586,/Drama/,Serious Drama
2465,38541,/Drama/,Serious Drama
2466,38543,/Drama/,Serious Drama
2467,38530,/Drama/,Serious Drama
2468,38529,/Drama/,Serious Drama
2469,38509,/Drama/,Serious Drama
2470,38507,/Drama/,Serious Drama
2471,38468,/Drama/,Serious Drama
2472,38414,/Drama/,Serious Drama
2473,38412,/Drama/,Serious Drama
2474,38393,/Drama/,Serious Drama
2475,38394,/Drama/,Serious Drama
2476,38368,/Drama/,Serious Drama
2477,38348,/Drama/,Serious Drama
2478,38341,/Drama/,Serious Drama
2479,38337,/Drama/,Serious Drama
2480,38209,/Drama/,Serious Drama
2481,38177,/Drama/,Serious Drama
2482,38146,/Drama/,Serious Drama
2483,38147,/Drama/,Serious Drama
2484,38142,/Drama/,Serious Drama
2485,38141,/Drama/,Serious Drama
2486,38108,/Drama/,Serious Drama
2487,38073,/Drama/,Serious Drama
2488,38005,/Drama/,Serious Drama
2489,38001,/Drama/,Serious Drama
2490,37972,/Drama/,Serious Drama
2491,37949,/Drama/,Serious Drama
2492,37968,/Drama/,Serious Drama
2493,37943,/Drama/,Serious Drama
2494,37940,/Drama/,Serious Drama
2495,37894,/Drama/,Serious Drama
2496,37892,/Drama/,Serious Drama
2497,37824,/Drama/,Serious Drama
2498,37671,/Drama/,Serious Drama
2499,37574,/Drama/,Serious Drama
2500,37582,/Drama/,Serious Drama
2501,37556,/Drama/,Serious Drama
2502,37548,/Drama/,Serious Drama
2503,37563,/Drama/,Serious Drama
2504,37538,/Drama/,Serious Drama
2505,37526,/Drama/,Serious Drama
2506,37541,/Drama/,Serious Drama
2507,37490,/Drama/,Serious Drama
2508,37394,/Drama/,Serious Drama
2509,37333,/Drama/,Serious Drama
2510,37317,/Drama/,Serious Drama
2511,37285,/Drama/,Serious Drama
2512,37248,/Drama/,Serious Drama
2513,37239,/Drama/,Serious Drama
2514,37237,/Drama/,Serious Drama
2515,37236,/Drama/,Serious Drama
2516,37223,/Drama/,Serious Drama
2517,37182,/Drama/,Serious Drama
2518,37160,/Drama/,Serious Drama
2519,37132,/Drama/,Serious Drama
2520,37066,/Drama/,Serious Drama
2521,37094,/Drama/,Serious Drama
2522,37058,/Drama/,Serious Drama
2523,37051,/Drama/,Serious Drama
2524,37047,/Drama/,Serious Drama
2525,36995,/Drama/,Serious Drama
2526,36993,/Drama/,Serious Drama
2527,36946,/Drama/,Serious Drama
2528,36944,/Drama/,Serious Drama
2529,36939,/Drama/,Serious Drama
2530,36838,/Drama/,Serious Drama
2531,36820,/Drama/,Serious Drama
2532,36805,/Drama/,Serious Drama
2533,36799,/Drama/,Serious Drama
2534,36795,/Drama/,Serious Drama
2535,36728,/Drama/,Serious Drama
2536,36654,/Drama/,Serious Drama
2537,36642,/Drama/,Serious Drama
2538,36607,/Drama/,Serious Drama
2539,36579,/Drama/,Serious Drama
2540,36589,/Drama/,Serious Drama
2541,36576,/Drama/,Serious Drama
2542,36503,/Drama/,Serious Drama
2543,36508,/Drama/,Serious Drama
2544,36489,/Drama/,Serious Drama
2545,36401,/Drama/,Serious Drama
2546,36389,/Drama/,Serious Drama
2547,36381,/Drama/,Serious Drama
2548,36294,/Drama/,Serious Drama
2549,36300,/Drama/,Serious Drama
2550,36276,/Drama/,Serious Drama
2551,36280,/Drama/,Serious Drama
2552,36264,/Drama/,Serious Drama
2553,36240,/Drama/,Serious Drama
2554,36237,/Drama/,Serious Drama
2555,36238,/Drama/,Serious Drama
2556,36232,/Drama/,Serious Drama
2557,36221,/Drama/,Serious Drama
2558,36234,/Drama/,Serious Drama
2559,36205,/Drama/,Serious Drama
2560,36155,/Drama/,Serious Drama
2561,36139,/Drama/,Serious Drama
2562,36102,/Drama/,Serious Drama
2563,36085,/Drama/,Serious Drama
2564,36047,/Drama/,Serious Drama
2565,35911,/Drama/,Serious Drama
2566,35844,/Drama/,Serious Drama
2567,35825,/Drama/,Serious Drama
2568,35791,/Drama/,Serious Drama
2569,35737,/Drama/,Serious Drama
2570,35722,/Drama/,Serious Drama
2571,35715,/Drama/,Serious Drama
2572,35658,/Drama/,Serious Drama
2573,35659,/Drama/,Serious Drama
2574,35637,/Drama/,Serious Drama
2575,35574,/Drama/,Serious Drama
2576,35478,/Drama/,Serious Drama
2577,35471,/Drama/,Serious Drama
2578,35443,/Drama/,Serious Drama
2579,35433,/Drama/,Serious Drama
2580,35431,/Drama/,Serious Drama
2581,35430,/Drama/,Serious Drama
2582,35416,/Drama/,Serious Drama
2583,35406,/Drama/,Serious Drama
2584,35401,/Drama/,Serious Drama
2585,35373,/Drama/,Serious Drama
2586,35368,/Drama/,Serious Drama
2587,35310,/Drama/,Serious Drama
2588,35277,/Drama/,Serious Drama
2589,35272,/Drama/,Serious Drama
2590,35225,/Drama/,Serious Drama
2591,35150,/Drama/,Serious Drama
2592,35105,/Drama/,Serious Drama
2593,35104,/Drama/,Serious Drama
2594,35099,/Drama/,Serious Drama
2595,35063,/Drama/,Serious Drama
2596,34983,/Drama/,Serious Drama
2597,34974,/Drama/,Serious Drama
2598,34917,/Drama/,Serious Drama
2599,34905,/Drama/,Serious Drama
2600,34918,/Drama/,Serious Drama
2601,34816,/Drama/,Serious Drama
2602,34812,/Drama/,Serious Drama
2603,34757,/Drama/,Serious Drama
2604,34733,/Drama/,Serious Drama
2605,34728,/Drama/,Serious Drama
2606,34719,/Drama/,Serious Drama
2607,34714,/Drama/,Serious Drama
2608,34665,/Drama/,Serious Drama
2609,34663,/Drama/,Serious Drama
2610,34586,/Drama/,Serious Drama
2611,34531,/Drama/,Serious Drama
2612,34527,/Drama/,Serious Drama
2613,34510,/Drama/,Serious Drama
2614,34394,/Drama/,Serious Drama
2615,34363,/Drama/,Serious Drama
2616,34224,/Drama/,Serious Drama
2617,34215,/Drama/,Serious Drama
2618,34189,/Drama/,Serious Drama
2619,34136,/Drama/,Serious Drama
2620,34184,/Drama/,Serious Drama
2621,34118,/Drama/,Serious Drama
2622,34078,/Drama/,Serious Drama
2623,33944,/Drama/,Serious Drama
2624,33929,/Drama/,Serious Drama
2625,33865,/Drama/,Serious Drama
2626,33857,/Drama/,Serious Drama
2627,33806,/Drama/,Serious Drama
2628,33780,/Drama/,Serious Drama
2629,33741,/Drama/,Serious Drama
2630,33701,/Drama/,Serious Drama
2631,33663,/Drama/,Serious Drama
2632,33601,/Drama/,Serious Drama
2633,33463,/Drama/,Serious Drama
2634,33397,/Drama/,Serious Drama
2635,33371,/Drama/,Serious Drama
2636,33353,/Drama/,Serious Drama
2637,33332,/Drama/,Serious Drama
2638,33209,/Drama/,Serious Drama
2639,33338,/Drama/,Serious Drama
2640,33093,/Drama/,Serious Drama
2641,32959,/Drama/,Serious Drama
2642,32967,/Drama/,Serious Drama
2643,32892,/Drama/,Serious Drama
2644,32920,/Drama/,Serious Drama
2645,32679,/Drama/,Serious Drama
2646,32569,/Drama/,Serious Drama
2647,32559,/Drama/,Serious Drama
2648,32494,/Drama/,Serious Drama
2649,32425,/Drama/,Serious Drama
2650,32175,/Drama/,Serious Drama
2651,32142,/Drama/,Serious Drama
2652,32145,/Drama/,Serious Drama
2653,32019,/Drama/,Serious Drama
2654,31980,/Drama/,Serious Drama
2655,31860,/Drama/,Serious Drama
2656,31844,/Drama/,Serious Drama
2657,31839,/Drama/,Serious Drama
2658,31774,/Drama/,Serious Drama
2659,31665,/Drama/,Serious Drama
2660,31655,/Drama/,Serious Drama
2661,31532,/Drama/,Serious Drama
2662,31495,/Drama/,Serious Drama
2663,31289,/Drama/,Serious Drama
2664,31273,/Drama/,Serious Drama
2665,31252,/Drama/,Serious Drama
2666,31039,/Drama/,Serious Drama
2667,31023,/Drama/,Serious Drama
2668,30995,/Drama/,Serious Drama
2669,30945,/Drama/,Serious Drama
2670,30922,/Drama/,Serious Drama
2671,30912,/Drama/,Serious Drama
2672,30818,/Drama/,Serious Drama
2673,30769,/Drama/,Serious Drama
2674,30734,/Drama/,Serious Drama
2675,30695,/Drama/,Serious Drama
2676,30618,/Drama/,Serious Drama
2677,30494,/Drama/,Serious Drama
2678,30419,/Drama/,Serious Drama
2679,30011,/Drama/,Serious Drama
2680,29999,/Drama/,Serious Drama
2681,29955,/Drama/,Serious Drama
2682,29770,/Drama/,Serious Drama
2683,29764,/Drama/,Serious Drama
2684,29685,/Drama/,Serious Drama
2685,29675,/Drama/,Serious Drama
2686,29605,/Drama/,Serious Drama
2687,29600,/Drama/,Serious Drama
2688,29404,/Drama/,Serious Drama
2689,29390,/Drama/,Serious Drama
2690,29394,/Drama/,Serious Drama
2691,29313,/Drama/,Serious Drama
2692,29306,/Drama/,Serious Drama
2693,29291,/Drama/,Serious Drama
2694,29288,/Drama/,Serious Drama
2695,29203,/Drama/,Serious Drama
2696,29194,/Drama/,Serious Drama
2697,29070,/Drama/,Serious Drama
2698,29085,/Drama/,Serious Drama
2699,29057,/Drama/,Serious Drama
2700,28968,/Drama/,Serious Drama
2701,28813,/Drama/,Serious Drama
2702,28793,/Drama/,Serious Drama
2703,28675,/Drama/,Serious Drama
2704,28445,/Drama/,Serious Drama
2705,28368,/Drama/,Serious Drama
2706,28329,/Drama/,Serious Drama
2707,28299,/Drama/,Serious Drama
2708,28199,/Drama/,Serious Drama
2709,28252,/Drama/,Serious Drama
2710,28047,/Drama/,Serious Drama
2711,27991,/Drama/,Serious Drama
2712,27842,/Drama/,Serious Drama
2713,27749,/Drama/,Serious Drama
2714,27699,/Drama/,Serious Drama
2715,27653,/Drama/,Serious Drama
2716,27629,/Drama/,Serious Drama
2717,27579,/Drama/,Serious Drama
2718,27541,/Drama/,Serious Drama
2719,27317,/Drama/,Serious Drama
2720,27359,/Drama/,Serious Drama
2721,27188,/Drama/,Serious Drama
2722,27141,/Drama/,Serious Drama
2723,27171,/Drama/,Serious Drama
2724,27112,/Drama/,Serious Drama
2725,27044,/Drama/,Serious Drama
2726,26928,/Drama/,Serious Drama
2727,26753,/Drama/,Serious Drama
2728,26685,/Drama/,Serious Drama
2729,26666,/Drama/,Serious Drama
2730,26642,/Drama/,Serious Drama
2731,26612,/Drama/,Serious Drama
2732,26604,/Drama/,Serious Drama
2733,26525,/Drama/,Serious Drama
2734,26471,/Drama/,Serious Drama
2735,26169,/Drama/,Serious Drama
2736,26106,/Drama/,Serious Drama
2737,26111,/Drama/,Serious Drama
2738,25960,/Drama/,Serious Drama
2739,25880,/Drama/,Serious Drama
2740,25877,/Drama/,Serious Drama
2741,25869,/Drama/,Serious Drama
2742,25836,/Drama/,Serious Drama
2743,25825,/Drama/,Serious Drama
2744,25783,/Drama/,Serious Drama
2745,25725,/Drama/,Serious Drama
2746,25687,/Drama/,Serious Drama
2747,25652,/Drama/,Serious Drama
